INSEE_COM,NOM_COM,GEOMETRY,nodes
1005,Amberieux-en-Dombes,"POLYGON ((4.927732391338458 45.98003365835557, 4.926574905579224 45.98043338791291, 4.92563621388206 45.98075750433192, 4.924487380535904 45.98116904501044, 4.923338533158701 45.98158066405647, 4.922189665456889 45.98199218142468, 4.92104065458931 45.98240377935052, 4.920937671088216 45.98244065589212, 4.920679439880917 45.98244593668829, 4.919388487896398 45.98241522027208, 4.918097534215534 45.98238439911956, 4.91680658511588 45.98235365327607, 4.91551563432548 45.98232280269627, 4.91422468811344 45.98229202742566, 4.912933869347451 45.98226114523734, 4.911642926025754 45.98223034054113, 4.911049372963659 45.98221612828126, 4.909788503307589 45.98202049708687, 4.908527645735284 45.98182494187905, 4.907266794001829 45.98162928261208, 4.906006083478613 45.9814336971586, 4.904745249669548 45.981238009821, 4.904220317955937 45.98115658244262, 4.902963126321432 45.98095000518514, 4.901705944122636 45.98074341397282, 4.900448771360078 45.98053680880565, 4.899191478907077 45.98033019184953, 4.897934325019028 45.98012355877184, 4.8966771774666 45.97991682171658, 4.896283600396056 45.97985216366203, 4.895831751643662 45.97986243159644, 4.895576402605117 45.97991354542598, 4.895582313492627 45.98004765853783, 4.894807624340147 45.98076825450076, 4.894032911808226 45.98148875513481, 4.893258182093388 45.98220934048623, 4.892483429000264 45.98292983050808, 4.892019171781747 45.98336166150125, 4.890809793286471 45.9836780270644, 4.889600403981124 45.98399446973687, 4.888391126819316 45.9843108073182, 4.887181709707987 45.98462722416319, 4.8859722756078 45.98494353806976, 4.88476283069101 45.98525992908488, 4.883700263072242 45.98553783409876, 4.882488851655808 45.98585035988698, 4.882360511774515 45.98588347884294, 4.881069354608808 45.98591231793727, 4.880941529612746 45.98591516158417, 4.881154223230473 45.98631606474641, 4.881193757661483 45.98717021796806, 4.880938361132996 45.98722129878985, 4.879672493448039 45.98704189893724, 4.878468702544753 45.98687136368635, 4.877300384581678 45.98725562836669, 4.876559620937126 45.98749930661034, 4.876716089762131 45.98839313716514, 4.87687269588848 45.98928705537521, 4.876999327825346 45.99001050843156, 4.877187628775728 45.99090137898939, 4.877330624013879 45.99157772174649, 4.877824112863293 45.9924099381759, 4.878317487478466 45.99324215458594, 4.878811006174749 45.99407436669323, 4.8793044106342 45.99490657878177, 4.879623385065004 45.99544443688253, 4.880351085243339 45.99618853681833, 4.881078675933034 45.99693263421518, 4.881806415466791 45.99767672478358, 4.882534174680127 45.9984208106674, 4.88326182440169 45.99916489401375, 4.883989622974493 45.99990897052824, 4.884717441228903 46.00065304235717, 4.885445149988405 46.00139711165027, 4.885607353082182 46.00156285196668, 4.886079933371187 46.00240096851299, 4.8865526541504 46.00323899089975, 4.887025263232571 46.00407710347564, 4.887261570084285 46.00449606899563, 4.88743643313761 46.00538832069751, 4.887611169584548 46.00628048424226, 4.887786043977808 46.00717273537192, 4.887960920953126 46.00806489619153, 4.888135806689501 46.00895714674791, 4.888236270857447 46.00946998063991, 4.888155559681513 46.01036874251917, 4.888151146685909 46.01041718631194, 4.887894452821452 46.011299784568, 4.887650473964925 46.01213875413945, 4.886813679921728 46.01220313379772, 4.886686021255096 46.01225029700057, 4.886452540294737 46.01313592774746, 4.886411469021389 46.01329163043886, 4.88634146823557 46.01419084257444, 4.886330686806884 46.01432883665323, 4.886492064091711 46.01500081103226, 4.887171960885078 46.01575062267329, 4.887512420588774 46.01610254945177, 4.887540604171031 46.01610253035906, 4.888833123123572 46.01610026875786, 4.890125645063031 46.01609808243973, 4.891418034592299 46.01609579351462, 4.892710553225089 46.01609348769389, 4.894003074849056 46.01609125715608, 4.895295593265883 46.01608892185465, 4.896587985465493 46.01608666399881, 4.897880503663639 46.01608429921819, 4.898346938943273 46.0162895138856, 4.899439722089886 46.01677030824559, 4.900532650440547 46.01725099987313, 4.901625471788224 46.01773177314725, 4.902718441452912 46.01821253370893, 4.903811301003797 46.01869328589587, 4.90490430887403 46.01917402536727, 4.905277523107511 46.01921720243583, 4.906552555368006 46.01936464928965, 4.907827726804705 46.01951216964694, 4.908296265820539 46.01944068721848, 4.909558853890309 46.01924791462633, 4.90919587808695 46.01840101542555, 4.909351831323185 46.01798467093655, 4.909678034015801 46.01711336807681, 4.910004352460743 46.01624197205925, 4.910330534485928 46.01537066728535, 4.910376812826687 46.01531467075254, 4.911022505339966 46.01453453748456, 4.911668053464873 46.01375449272651, 4.912313580154706 46.01297435425473, 4.912959220869916 46.01219429993368, 4.9136047109461 46.01141415408014, 4.91425018271692 46.01063400453655, 4.914895768512658 46.00985393914238, 4.915541203673985 46.00907378221883, 4.915995916670235 46.00880856699369, 4.916986790729815 46.0082305439116, 4.917189409682069 46.00813199541884, 4.918249011364058 46.0076164814268, 4.919136192015362 46.00729105555263, 4.920279776001752 46.00687165147842, 4.921423210222779 46.00645214802814, 4.922566759341191 46.00603272086657, 4.923319677659894 46.00586149781925, 4.924548109963056 46.00558202839824, 4.925201341872497 46.00540302805056, 4.926403963984667 46.00507362427839, 4.927606568543649 46.00474411771803, 4.928809158699462 46.00441459839215, 4.930011866791643 46.00408515412254, 4.931214428141344 46.00375560926496, 4.932416975086974 46.00342605164253, 4.933619507628242 46.00309648125558, 4.934822028930738 46.00276698812651, 4.93602453266432 46.00243739221117, 4.936153044990585 46.00241627985412, 4.937410658431109 46.00220958201485, 4.938668259251445 46.00200278019432, 4.93992585379332 46.00179605443683, 4.941183568061523 46.00158931250699, 4.942441143704136 46.00138255883051, 4.943698706716254 46.00117570117355, 4.944956392629781 46.00096891736234, 4.946213939917731 46.00076212180929, 4.947175185622727 46.0006050836344, 4.947950031444323 46.00058635761004, 4.947932147517061 46.00022725937902, 4.947916047372361 45.99971409943333, 4.947887922334118 45.99881381674421, 4.947859798216073 45.99791353403318, 4.947831675018187 45.99701325130041, 4.947803552740416 45.99611296854615, 4.94777543138271 45.99521268577067, 4.947747310945025 45.99431240297411, 4.947762953409436 45.99356774066031, 4.947782000798771 45.99266736734187, 4.947800915226311 45.99176690620606, 4.947819961371428 45.99086653285458, 4.94783887774554 45.989966161708, 4.947857922646543 45.98906578832437, 4.947876834594415 45.98816532712428, 4.947895878251446 45.98726495370934, 4.947726297812035 45.98698989374829, 4.947216453920399 45.98616247955159, 4.946706625356326 45.98533506305018, 4.946196815302608 45.98450773426617, 4.945686888257594 45.98368031537476, 4.94517710567333 45.98285289196019, 4.944667341594834 45.9820255562639, 4.944157589658961 45.98119812824235, 4.943647727100259 45.98037079015592, 4.943138005812105 45.97954335752784, 4.942861648697473 45.97914455663526, 4.941573116088095 45.97920647114498, 4.940499981257144 45.97925801430051, 4.939212431500221 45.97932961327221, 4.937924875224848 45.97940110758471, 4.936637318773058 45.97947267728213, 4.935349758973798 45.97954423234234, 4.934062321788553 45.97961568053766, 4.932774755298675 45.9796872063247, 4.931487185463338 45.97975871747438, 4.930199609126181 45.97983012396426, 4.928912032604039 45.97990160583895, 4.92843671797351 45.97992798683012, 4.927732391338458 45.98003365835557))",123
1021,Ars-sur-Formans,"POLYGON ((4.801710017019862 46.00716433996232, 4.802992222317136 46.00705188819097, 4.803768401901615 46.00698386861647, 4.80504560904856 46.00712115469951, 4.806322696330548 46.00725851847204, 4.807599916224882 46.00739577576446, 4.808635473414975 46.00750706269361, 4.809674447962111 46.00697156246873, 4.81027641535692 46.00666119238775, 4.811441268420418 46.00627129354118, 4.812606102009426 46.00588129269177, 4.8135851594207 46.00555352163578, 4.814857108860019 46.00539444097561, 4.816129053916306 46.0052354360627, 4.817400859458895 46.00507632891878, 4.818672786834258 46.00491720542605, 4.819944709831016 46.00475815768085, 4.820135991593173 46.00473418776784, 4.821408941579651 46.00457907017054, 4.822383731677315 46.00446026031097, 4.823655495245047 46.00430090291349, 4.824927380632278 46.00414152916082, 4.826199129466076 46.00398214321352, 4.82747100310767 46.00382283093353, 4.828742737207226 46.00366341643694, 4.830014593122206 46.0035039855799, 4.831286312483059 46.00334454253455, 4.832558024473881 46.00318508521576, 4.832851110412806 46.00314836779096, 4.833039064446556 46.00300931583472, 4.833201366667493 46.00211595284573, 4.833363663618679 46.00122258960879, 4.83352595530037 46.00032922612406, 4.833688241712822 45.99943586239184, 4.833850522856286 45.99854249841231, 4.834012927901393 45.99764913209438, 4.834175198505552 45.99675576762072, 4.834337463841491 45.99586240290046, 4.834499723909469 45.99496903793378, 4.834661978709735 45.99407567272093, 4.83482422824255 45.99318230726215, 4.834986472508167 45.99228894155762, 4.835148714509057 45.99139566563254, 4.835310948241258 45.99050229943724, 4.835458882164101 45.98968788895296, 4.835647160975822 45.9887969823575, 4.835835304545214 45.98790607753033, 4.836023574172951 45.98701526030995, 4.83621170555999 45.98612435483377, 4.836399959998356 45.98523344693947, 4.836588079203959 45.98434254081522, 4.836776324461725 45.98345172229777, 4.836964431487321 45.98256081552631, 4.837152661557028 45.98166990633683, 4.837340756403539 45.98077899891911, 4.837528977296031 45.97988817910826, 4.837696093473062 45.97909678238656, 4.837654673875162 45.97819671809984, 4.837644379298639 45.97797350252167, 4.837471569432409 45.97708106488169, 4.837298768173643 45.97618871699346, 4.837125840394121 45.97529628090229, 4.83695305034075 45.97440393246825, 4.836780262884552 45.97351149373684, 4.836715644697916 45.97317773828827, 4.835813344591027 45.97382198588751, 4.834911026368263 45.97446631631799, 4.834008684025872 45.9751105495295, 4.833106452682745 45.97575486348131, 4.832204068104371 45.97639908230473, 4.831301662407195 45.97704329393314, 4.830399238584413 45.97768758839123, 4.829496790646674 45.97833178562856, 4.828594321588616 45.97897597566985, 4.82769196352742 45.97962024645577, 4.826789452227314 45.98026442210505, 4.825886922791871 45.98090868058243, 4.82552469111424 45.98116717615866, 4.824472077980033 45.9816890906393, 4.823419577003326 45.98221108327983, 4.822366923949327 45.9827329781891, 4.821314383051583 45.98325495126001, 4.820261690077021 45.9837768265966, 4.819208977142104 45.98429869214579, 4.818156376361566 45.98482063585932, 4.817103623504922 45.98534248183394, 4.816050850687335 45.98586431802011, 4.814998190022263 45.98638623237338, 4.814790450964543 45.98648918215041, 4.813769899409835 45.98704119500803, 4.813088038334173 45.98740997280212, 4.812436165519941 45.98818737787643, 4.811784277255504 45.98896486921572, 4.811189438336402 45.98967415974339, 4.810919011070321 45.99055471331635, 4.810648575151249 45.99143526623138, 4.810378259737519 45.99231581642382, 4.810107806513309 45.99319636802257, 4.809951038202094 45.99370670416464, 4.809567590523805 45.99456663155465, 4.80918413086269 45.99542655763413, 4.808836526292559 45.99620601503435, 4.808113288011612 45.99695219591111, 4.808034039013526 45.99703398597232, 4.807175515628101 45.99770692876388, 4.806316971246352 45.99837986504154, 4.80578877888026 45.99879379385046, 4.804783615169053 45.99935961668155, 4.803778430787816 45.99992543058907, 4.802773222786482 46.00049114554697, 4.801767997065857 46.00105694160635, 4.801380165581563 46.001275230415, 4.801061513010215 46.00137217104567, 4.801161989600953 46.00226994902535, 4.801262469470275 46.00316772690023, 4.801363081805004 46.00406550261597, 4.801463565286239 46.00496319025472, 4.801564054994176 46.00586096781375, 4.801664547981342 46.00675874526714, 4.801710017019862 46.00716433996232))",142
1027,Balan,"POLYGON ((5.101068799883986 45.8133789588922, 5.100811377217957 45.8133846503374, 5.100461183832908 45.81331531834279, 5.09922214540838 45.81307001380819, 5.097983117993066 45.81282469568021, 5.097637745921734 45.81275661667623, 5.096398255274186 45.81251228091855, 5.095158907738751 45.8122680191858, 5.093919439028379 45.81202365622292, 5.093820884777224 45.81200981014008, 5.092558343275588 45.81183270026975, 5.092563008517512 45.81192179368036, 5.092409585460969 45.81215281185098, 5.091867303690437 45.81296962416364, 5.091325002465852 45.81378634387936, 5.090782685198441 45.81460306101536, 5.090240223153864 45.81541977795477, 5.089697877204602 45.81623657994741, 5.089155511801984 45.81705328934195, 5.088613130353892 45.81786999615559, 5.088414364651847 45.81801690113377, 5.087529306182965 45.81867103936835, 5.086644226741873 45.81932517068164, 5.085759126328044 45.81997929507327, 5.084874004940957 45.82063341254299, 5.08398886258009 45.82128752309043, 5.083103699244917 45.82194162671522, 5.082218514934918 45.82259572341708, 5.081983027619816 45.82327972249362, 5.081681443949363 45.82415518936127, 5.081379979470112 45.82503065307628, 5.081078505429255 45.82590611601248, 5.080776893065768 45.82678158054226, 5.080475399898305 45.82765704191969, 5.080427497955209 45.82786979349918, 5.080227417010297 45.82875932988814, 5.080027329616938 45.82964886594845, 5.079980876278217 45.82982492789564, 5.0797469957283 45.83071040158028, 5.079513111066807 45.83159596482363, 5.07941000047258 45.83174586548993, 5.078852195981232 45.83255757983007, 5.078342752344579 45.83303195111798, 5.077569227377435 45.83375205310082, 5.076795811005747 45.83447214743462, 5.076022245673208 45.83519223885629, 5.075570689771312 45.83522657161319, 5.074290040782669 45.8353240558591, 5.074299383952102 45.83550404468949, 5.074633204962657 45.83635538673865, 5.074973864492192 45.83722380770175, 5.075314405954726 45.83809223002662, 5.075655090309358 45.83896073899864, 5.075995653208354 45.8398291593147, 5.076478507039397 45.84008097572629, 5.077511146032133 45.8406195838285, 5.078543672995116 45.84115809485235, 5.079576348903436 45.84169659407652, 5.080608916167674 45.84223508624213, 5.08164163577635 45.84277365662287, 5.082674243344507 45.84331212992885, 5.083000859458065 45.84339438614961, 5.083733884280139 45.84369218433141, 5.084847832347936 45.84414464238091, 5.085961802085023 45.84459717947074, 5.087075786686509 45.84504961556507, 5.087635365102096 45.84535762009146, 5.088647521901524 45.84591479522682, 5.089659827945837 45.84647195892057, 5.090210721388202 45.8470194563854, 5.090951831641738 45.84775611333708, 5.091693087080121 45.84849267303954, 5.091875995861692 45.84871358723963, 5.092521705057282 45.84949289800211, 5.09316730367675 45.85027220747737, 5.093812920532059 45.85105151327972, 5.094458555623895 45.85183081540897, 5.095104208952944 45.85261011386476, 5.095247839925231 45.85344907589112, 5.095400788907948 45.85434317468336, 5.095744979705213 45.85445821946168, 5.096907608987572 45.85484669496193, 5.097468367448768 45.85479511870152, 5.098745961718944 45.8546774380357, 5.100023682790492 45.85455983054888, 5.101301269590534 45.8544422110115, 5.102578979767247 45.85432457463298, 5.103856552238686 45.85420683618978, 5.105134251515948 45.85408917091994, 5.106411816520484 45.85397149360572, 5.107689504897837 45.85385379944493, 5.108967055560393 45.85373600322579, 5.110244733033223 45.85361828017441, 5.111190469062546 45.8532348805482, 5.111157099757053 45.85305011665687, 5.110995546515197 45.85215673580164, 5.110833998504627 45.85126335473588, 5.111804189787304 45.85102830667284, 5.113021642050271 45.85073331553053, 5.114239206660435 45.85043821884579, 5.115456632885776 45.85014320147283, 5.116674174905951 45.84984816857193, 5.117891575094157 45.84955312496911, 5.119108962263608 45.84925806825238, 5.120326465224559 45.8489629960042, 5.121543822892987 45.84866782304226, 5.12276129981039 45.84837272456325, 5.123978634897682 45.84807761539032, 5.124453827925644 45.84797544500194, 5.125685333985537 45.84771067841362, 5.126916957034415 45.8474458959796, 5.128148568263718 45.84718110012241, 5.129380038867579 45.84691629327044, 5.130611626457123 45.84665147056907, 5.131843073421703 45.84638663687611, 5.13307463736977 45.84612178733132, 5.134306186013809 45.8458568343482, 5.135537597513933 45.84559196039456, 5.136769125994238 45.84532707058557, 5.138000513850796 45.84506216979289, 5.139232018685331 45.84479725314242, 5.139617043559852 45.84478770860155, 5.140904746354387 45.84475565258904, 5.140886722566351 45.8446598764193, 5.140718673106494 45.84376701312186, 5.140550761372115 45.84287423717218, 5.140495968110423 45.84268448133285, 5.140240937551307 45.84180173366835, 5.139986047432801 45.84091907302638, 5.139731165467244 45.84003641183204, 5.139476159377043 45.83915366250881, 5.139221293718741 45.83827100020985, 5.138957960024386 45.83755866314473, 5.138635483387533 45.83668682903372, 5.138313145717306 45.83581499158691, 5.137990818230053 45.83494315324359, 5.137668500925296 45.8340713140039, 5.137346193802568 45.83319947386821, 5.137023893375507 45.83232754282049, 5.136701606615993 45.83145570089333, 5.136379201270066 45.83058386050681, 5.136056934873326 45.8297120167889, 5.135734678656254 45.82884017217602, 5.135412432618383 45.8279683266686, 5.135276956779622 45.82779387727789, 5.134662252187867 45.82700259815678, 5.134047690494438 45.82621122326145, 5.133433017665718 45.82541984747577, 5.132818491213073 45.8246284659341, 5.132203857104895 45.8238371735176, 5.131589365889244 45.82304578533077, 5.130974763542845 45.82225439625202, 5.13036017881649 45.8214630038504, 5.129745740453695 45.82067160569766, 5.129131194435791 45.81988029666818, 5.128516791303162 45.81908889187325, 5.127902277045462 45.81829748618437, 5.12734107649362 45.81757524665264, 5.126726216665188 45.81678402191719, 5.126111503192231 45.81599279143234, 5.125496678605343 45.8152015600478, 5.12488187163911 45.81441032533884, 5.124267078828945 45.81361899728928, 5.12365243582921 45.81282775351077, 5.123037681720086 45.81203650883099, 5.122668960095878 45.81179409661511, 5.12173065782018 45.81117738121619, 5.121513974980992 45.81125072629116, 5.120354752612318 45.81164283086323, 5.119182722577291 45.81156412747686, 5.11790092192325 45.81147810297071, 5.116776247696263 45.81129714467981, 5.115521443087144 45.81109510280062, 5.1142665223861 45.81089313940625, 5.113220629220145 45.81055870345068, 5.112464278229583 45.80991346457979, 5.112295303256675 45.80953035797909, 5.111915755905326 45.80866988667329, 5.111536220382138 45.80780941412033, 5.111502711391672 45.80713533233627, 5.111662208785448 45.8068769683464, 5.11217272257116 45.80605028969068, 5.112683217628302 45.80522351873676, 5.113193572138744 45.80439683792825, 5.113704040075334 45.80357015242991, 5.114021346407352 45.80283887521457, 5.114395213672465 45.8019771806473, 5.114424428404559 45.80169747134157, 5.114518181759651 45.80079931572809, 5.114611935512816 45.79990125008652, 5.114444999422902 45.79914048808128, 5.11389506800512 45.79843374232031, 5.113293713848678 45.79799820087624, 5.112821663767005 45.79795299012039, 5.111546154349447 45.79783092951915, 5.110923815973782 45.79782275342016, 5.11016218717745 45.79787663186806, 5.10960097805243 45.79798531184372, 5.109417805575765 45.79804827919018, 5.108262448503579 45.79844541544438, 5.108035894085637 45.79859665961851, 5.107104543282677 45.79921831536597, 5.106894578436133 45.79940284766266, 5.106092704513927 45.8001073843015, 5.105877590387338 45.80071088758944, 5.105566137159375 45.80158462918075, 5.105254674076598 45.80245836994391, 5.104943201138554 45.80333210987871, 5.104958609875439 45.80373628639367, 5.104992928585502 45.8046364568216, 5.105068910034924 45.80510238030833, 5.105214822175246 45.80599704651726, 5.105261892071849 45.80664709437313, 5.105326841328339 45.80754642341389, 5.105391921417091 45.80844575004807, 5.105144681949446 45.80917055918194, 5.1048458732533 45.81004640427972, 5.104547187232381 45.81092233623339, 5.104248363010704 45.81179826982546, 5.104218090278986 45.81190639087079, 5.10397004582258 45.81279002483416, 5.103722122156255 45.81367365588302, 5.103210310948685 45.81373093503807, 5.102466368011505 45.81363273147765, 5.101200920353895 45.81346568005317, 5.101068799883986 45.8133789588922))",689
1032,Beligneux,"POLYGON ((5.170472654387094 45.84486969131148, 5.170378833386637 45.84428685418439, 5.170343073669703 45.84426249816359, 5.169420349426145 45.84363396736895, 5.168497774995203 45.84300542657704, 5.167575092785823 45.84237688073454, 5.167505907398968 45.84228902615335, 5.16686467035583 45.84230520317377, 5.165577046948917 45.84233773508448, 5.164609023628221 45.842424933887, 5.163331211648344 45.842540128419, 5.162053390807019 45.84265521848369, 5.160775439367307 45.84277038657557, 5.159497607865627 45.8428854477346, 5.158219771035926 45.84300049444131, 5.15694193239789 45.84311561671123, 5.155663956116294 45.84323063697119, 5.154386106818838 45.84334573033478, 5.153108248678926 45.84346071923011, 5.15191798059734 45.8435942033984, 5.150645832481176 45.84373689096629, 5.149373677786919 45.84387956421052, 5.14810151651518 45.8440222231311, 5.14682934866657 45.84416486772784, 5.145557045443052 45.84430750044717, 5.144284864442132 45.84445011639449, 5.143012676866173 45.84459271801767, 5.141740482715774 45.84473530531654, 5.140904746354387 45.84475565258904, 5.139617043559852 45.84478770860155, 5.139232018685331 45.84479725314242, 5.138000513850796 45.84506216979289, 5.136769125994238 45.84532707058557, 5.135537597513933 45.84559196039456, 5.134306186013809 45.8458568343482, 5.13307463736977 45.84612178733132, 5.131843073421703 45.84638663687611, 5.130611626457123 45.84665147056907, 5.129380038867579 45.84691629327044, 5.128148568263718 45.84718110012241, 5.126916957034415 45.8474458959796, 5.125685333985537 45.84771067841362, 5.124453827925644 45.84797544500194, 5.123978634897682 45.84807761539032, 5.12276129981039 45.84837272456325, 5.121543822892987 45.84866782304226, 5.120326465224559 45.8489629960042, 5.119108962263608 45.84925806825238, 5.117891575094157 45.84955312496911, 5.116674174905951 45.84984816857193, 5.115456632885776 45.85014320147283, 5.114239206660435 45.85043821884579, 5.113021642050271 45.85073331553053, 5.111804189787304 45.85102830667284, 5.110833998504627 45.85126335473588, 5.110995546515197 45.85215673580164, 5.111157099757053 45.85305011665687, 5.111190469062546 45.8532348805482, 5.111528376868391 45.85354204866361, 5.112030160593518 45.8542033251338, 5.112633916368899 45.8549988959354, 5.113237689555564 45.85579446352685, 5.1138414801542 45.85659002790783, 5.114445159334936 45.85738559148915, 5.115048984757715 45.85818114944909, 5.115074409445054 45.85853487398379, 5.115139193231554 45.85943420607008, 5.115203982582205 45.86033362815508, 5.115268641753675 45.86123296261674, 5.11533343187484 45.86213229464781, 5.11539822410841 45.86303162666007, 5.115463021907187 45.86393104867011, 5.115527689518159 45.86483038305625, 5.11559248808763 45.86572971501065, 5.115584460352271 45.8657960752365, 5.115475879849944 45.86669333832499, 5.115367428122436 45.86759068893105, 5.115258840557342 45.86848795184506, 5.115150249459616 45.86938521467135, 5.115041787142141 45.87028256501497, 5.114933188980619 45.87117982766542, 5.114824587285953 45.87207709022757, 5.114716114376955 45.87297444030674, 5.114607505617461 45.87387170269169, 5.114635525719364 45.87408449146161, 5.11475374020209 45.87498120307782, 5.114871829655006 45.87587791699706, 5.114989919495105 45.87677454079087, 5.115108145505686 45.87767125208107, 5.115226246480746 45.87856796567399, 5.115344480178361 45.87946467674569, 5.115462588836647 45.88036139011993, 5.11613294192466 45.88063854415913, 5.117242354454366 45.88109736297447, 5.118331888909131 45.88157879395659, 5.119223577826116 45.88197276166586, 5.120471106207814 45.88174542017754, 5.121718620839748 45.88151797490791, 5.122966257533434 45.88129060346988, 5.124213751585721 45.88106313067031, 5.125461238816803 45.88083573412337, 5.12670871228805 45.88060823379595, 5.127956307824812 45.88038080729501, 5.128109741100353 45.8803527857029, 5.129332089513 45.88006636504501, 5.130554425228985 45.87977993117282, 5.131278387034127 45.87961026022588, 5.132488271242729 45.87929917720167, 5.133698274165825 45.87898816881474, 5.134908131077125 45.87867705989718, 5.135445372583041 45.87853890405994, 5.135816426196913 45.87767647255863, 5.136187471693836 45.87681412986907, 5.136453434405722 45.87619573299902, 5.137017889107121 45.87538612241402, 5.137582198367974 45.87457651146032, 5.138146619930229 45.87376689526402, 5.138711024922955 45.87295727626225, 5.139275284482905 45.87214765689455, 5.139455106234669 45.87188977034861, 5.140064457875956 45.871096228445, 5.14030087477107 45.87078826389089, 5.141031489876244 45.87004637892041, 5.141710229655916 45.86935717929379, 5.142518947421126 45.86879775195727, 5.143620988406728 45.86833067431519, 5.144664153779226 45.86788866490961, 5.145678644313873 45.86733314563885, 5.146042897926837 45.8671337223686, 5.14665969469316 45.86634306360497, 5.14700947785047 45.86589474371652, 5.14712695357243 45.86566640449342, 5.147345804907252 45.86489564361253, 5.147864410855068 45.86407126084155, 5.14789464220917 45.8640231226118, 5.148358593693612 45.86338822886849, 5.149249179635415 45.86337849922411, 5.150490509672571 45.86362089510475, 5.151731850617981 45.86386327735301, 5.152973202471174 45.86410564596869, 5.153747329466216 45.86425673564784, 5.154972972993003 45.86453550522757, 5.15619862890666 45.86481426151795, 5.157424168360143 45.8650930069787, 5.158318998888007 45.86529644152298, 5.159432887690717 45.86574953662909, 5.159569030810301 45.86580494820054, 5.160666787381333 45.8662768969345, 5.161546846755627 45.86665534990328, 5.162740430238469 45.86699536623765, 5.162853492467615 45.86702761397564, 5.163109393658964 45.86697677337357, 5.164191131595728 45.86648708881655, 5.165272850327468 45.86599739391198, 5.166354549854289 45.86550768866028, 5.167436230176304 45.86501797306168, 5.168517891293615 45.86452824711652, 5.169215930228622 45.86421216926492, 5.169925705674699 45.86346048938304, 5.170635465321439 45.86270889507163, 5.171345202085333 45.8619572063006, 5.172054919508589 45.86120551308548, 5.172764749972991 45.8604539029642, 5.173003495574435 45.86020095192326, 5.172985815071473 45.85930054900367, 5.172968135145594 45.85840014610027, 5.172950455796781 45.85749974321336, 5.172932648198887 45.85659934282085, 5.172923899452404 45.85615143677696, 5.172876846362962 45.85525150882428, 5.172855772842139 45.85484744015785, 5.172715702164298 45.85395227394801, 5.172575507213461 45.85305711006188, 5.172435445627213 45.85216194354503, 5.172295392130008 45.85126686689017, 5.172280417432496 45.8511713963321, 5.171982046541052 45.85029539846563, 5.171683685122906 45.84941939983135, 5.171385329634645 45.84854331041441, 5.171292198434621 45.84826989629855, 5.171054604167039 45.84738489117008, 5.170817013978349 45.84649979554803, 5.170579434952439 45.84561478946294, 5.170416178069109 45.84500680212106, 5.170472654387094 45.84486969131148))",455
